timestamp,sensor_1,sensor_2,sensor_3
2025-01-01 00:00:00,-0.670204227294449,-0.7991597697384859,-1.1610739597313042
2025-01-01 00:01:00,-0.3393634917790496,-0.6401559783720471,-1.2140090029476664
2025-01-01 00:02:00,-0.23053354847097848,-1.1050920112341027,-1.0853682823398347
2025-01-01 00:03:00,-0.40573249332833833,-0.3653675109420137,-0.741335139091835
2025-01-01 00:04:00,-0.8824710344499989,-0.7628849995188486,-1.3266535244657127
2025-01-01 00:05:00,-0.3612979437421086,-0.8074461543046777,-1.035181156130383
2025-01-01 00:06:00,-0.1696697356579736,-0.9255165920316648,-1.3762243050362053
2025-01-01 00:07:00,-0.6540564904172969,-0.90002562972383,-1.0058416425810253
2025-01-01 00:08:00,-0.4872170996095828,-0.3290848867223774,-0.9606103252893862
2025-01-01 00:09:00,-0.2316277931765389,-0.5211562330976949,-0.4122295446636827
2025-01-01 00:10:00,-0.06276066294217358,-0.42180272044833783,-1.1400984751650227
2025-01-01 00:11:00,-0.8273954067731845,-0.7575470547533222,-0.8145324337042323
2025-01-01 00:12:00,-0.1744895554481825,-0.5450919655241503,-0.8377844993016506
2025-01-01 00:13:00,-0.23600717868936205,-0.41669320731577486,-0.5358746404822678
2025-01-01 00:14:00,-0.27944119045817695,-0.3094429529198495,-1.068524095680123
2025-01-01 00:15:00,7.724817528396672,-1.0543070760177924,-0.8618238155742626
2025-01-01 00:16:00,-0.16229622982515782,-0.6857738381336673,-1.0731335197693883
2025-01-01 00:17:00,-0.1557202082029239,-0.5961763796262768,-0.1866853870026254
2025-01-01 00:18:00,0.051372818672719596,-0.02364694738887326,-0.6463531225194585
2025-01-01 00:19:00,-0.03681287430689458,-0.6585396489717414,-0.7145206703885085
2025-01-01 00:20:00,-0.04208802567919962,-0.28822258880672824,-0.8636837637259727
2025-01-01 00:21:00,0.7401103275574451,-1.2657840743657012,-0.8431195995631465
2025-01-01 00:22:00,-0.3057058785545265,-0.4157207045091201,-0.29515902261411087
2025-01-01 00:23:00,0.17517824695112863,-0.20511327462289272,-0.8992054813134941
2025-01-01 00:24:00,-0.392691075393742,-0.3251871453063015,-0.3875548190055225
2025-01-01 00:25:00,-0.3640337915898694,-0.17213399289995263,-1.0737284371039608
2025-01-01 00:26:00,-0.06525211148602611,0.05074017973368585,-1.407973543220261
2025-01-01 00:27:00,5.082784888744152,-0.13190898973091017,-0.3573556977334133
2025-01-01 00:28:00,0.3504222670431126,-0.7320337716045733,-0.8041816503461002
2025-01-01 00:29:00,6.183104899312248,-0.7774237842773366,-0.4654631379190142
2025-01-01 00:30:00,0.21322140889954802,0.22455385093966984,-0.6338793070418075
2025-01-01 00:31:00,-0.19324588945991647,-0.17768039460537155,-0.4719661386715137
2025-01-01 00:32:00,0.17079712886974693,-0.14440846542119004,-0.6070403379023926
2025-01-01 00:33:00,0.11311304659182048,0.17623945765574256,-0.01059641864700516
2025-01-01 00:34:00,0.0433809114150977,-0.27767465042994893,-0.7349950247022098
2025-01-01 00:35:00,0.051681762612430925,-0.20159972575076848,-0.43044674589959436
2025-01-01 00:36:00,0.38012806587417136,-0.13305569912724072,-0.6743463509322353
2025-01-01 00:37:00,0.0945075010530247,0.36886027578261604,-0.3796940564993319
2025-01-01 00:38:00,0.3527005046453022,-0.6558152342248063,-0.7447334866861667
2025-01-01 00:39:00,0.1621742409944544,-0.188566046302958,-0.39157490352993135
2025-01-01 00:40:00,0.462409750441051,-0.419678670345522,-0.6189815232333752
2025-01-01 00:41:00,0.4386202556274385,-0.4934488768305777,-0.14397534902255824
2025-01-01 00:42:00,0.04128072995346424,-0.1726266506234006,-0.6320138099997894
2025-01-01 00:43:00,-0.035756969355999424,0.6054134324767684,-0.05001389708142214
2025-01-01 00:44:00,0.26899734794411234,0.11260741669621387,0.2521514433032568
2025-01-01 00:45:00,0.32085298141567203,-0.46135560256617847,-0.8864003101650711
2025-01-01 00:46:00,0.25592937748881756,0.016634331544764267,-0.2912811077758034
2025-01-01 00:47:00,0.5248493115907298,0.12806633187334404,-0.4920134571460882
2025-01-01 00:48:00,0.6157803541889626,-0.23981186944280863,-0.32507516170180645
2025-01-01 00:49:00,0.6836335484115205,-0.0703930469164758,-0.4848572684032372
2025-01-01 00:50:00,0.30583790949260037,0.01974123581886291,-0.1006999541649852
2025-01-01 00:51:00,-0.1202381429366073,-0.12438859374882232,-0.4097479328786579
2025-01-01 00:52:00,0.46904930194231387,0.09328012875571225,-0.34144284846861017
2025-01-01 00:53:00,0.05208461191150671,-0.13607762740879883,0.20327940124335106
2025-01-01 00:54:00,0.013801125429117319,0.1850015379024873,-0.34878256795823565
2025-01-01 00:55:00,1.1330075473176127,-0.0470101313386424,-0.41709687563570985
2025-01-01 00:56:00,0.6904852738441825,0.4550514074776381,-0.37211571819111466
2025-01-01 00:57:00,0.1161970677524891,-0.6074686354136016,-0.7070295629806694
2025-01-01 00:58:00,0.07274951849237059,0.4628116129914403,-0.20153528200410303
2025-01-01 00:59:00,-0.006059912070027224,-0.1921227583754023,-0.4783299853841241
2025-01-01 01:00:00,-0.044541823484759664,-0.08555839297188227,-0.6462540623619403
2025-01-01 01:01:00,0.6344774963183838,-0.32823668930073996,-0.32539642568908217
2025-01-01 01:02:00,0.028667548223114098,0.12252376528443532,-0.3728073739149809
2025-01-01 01:03:00,0.181467751975417,-0.4301251297317164,-0.07521929113263666
2025-01-01 01:04:00,0.5342340554392506,-0.4082783356315572,-0.19248698232789804
2025-01-01 01:05:00,0.12584707488632746,0.3739517132191219,-1.1395732715201057
2025-01-01 01:06:00,0.6550072535799727,-0.16130825891297185,0.08653495298548056
2025-01-01 01:07:00,-0.02622007924784208,-0.6984421696378057,-0.7961201058604843
2025-01-01 01:08:00,0.19294538953174548,-0.47447588954946723,-0.6883156898964441
2025-01-01 01:09:00,0.4091887004003964,0.2627729792115392,-0.751859476907223
